state,longitude,latitude,scientific_name,count
Maryland,-76.5,39.4,Fraxinus pennsylvanica,22
Maryland,-76.5,39.4,Gleditsia triacanthos,10
Maryland,-76.5,39.4,Lagerstroemia indica,17
Maryland,-76.5,39.4,Liquidambar styraciflua,41
Maryland,-76.5,39.4,Platanus acerifolia,96
Maryland,-76.5,39.4,Prunus,41
Maryland,-76.5,39.4,Pyrus calleryana,63
Maryland,-76.5,39.4,Tilia cordata,30
Michigan,-83.3,42.3,Others,445
Michigan,-83.3,42.3,Acer platanoides,2
Michigan,-83.3,42.3,Acer rubrum,42
Michigan,-83.3,42.3,Gleditsia triacanthos,16
Michigan,-83.3,42.3,Platanus acerifolia,39
Michigan,-83.3,42.3,Tilia cordata,6
Michigan,-83.3,42.4,Others,1110
Michigan,-83.3,42.4,Acer rubrum,139
Michigan,-83.3,42.4,Liquidambar styraciflua,2
Michigan,-83.3,42.4,Platanus acerifolia,93
Michigan,-83.3,42.4,Prunus,2
Michigan,-83.3,42.4,Pyrus calleryana,4
Michigan,-83.3,42.4,Tilia cordata,91
Michigan,-83.2,42.3,Others,1021
Michigan,-83.2,42.3,Acer rubrum,51
Michigan,-83.2,42.3,Liquidambar styraciflua,9
Michigan,-83.2,42.3,Platanus acerifolia,8
Michigan,-83.2,42.3,Pyrus calleryana,1
Michigan,-83.2,42.3,Tilia cordata,28
Michigan,-83.2,42.4,Others,5469
Michigan,-83.2,42.4,Acer rubrum,446
Michigan,-83.2,42.4,Gleditsia triacanthos,5
Michigan,-83.2,42.4,Liquidambar styraciflua,86
Michigan,-83.2,42.4,Platanus acerifolia,391
Michigan,-83.2,42.4,Pyrus calleryana,32
Michigan,-83.2,42.4,Tilia cordata,204
Michigan,-83.1,42.3,Others,3211
Michigan,-83.1,42.3,Acer platanoides,2
Michigan,-83.1,42.3,Acer rubrum,61
Michigan,-83.1,42.3,Liquidambar styraciflua,12
Michigan,-83.1,42.3,Platanus acerifolia,36
Michigan,-83.1,42.3,Pyrus calleryana,16
Michigan,-83.1,42.3,Tilia cordata,56
Michigan,-83.1,42.4,Others,3381
Michigan,-83.1,42.4,Acer platanoides,1
Michigan,-83.1,42.4,Acer rubrum,210
Michigan,-83.1,42.4,Gleditsia triacanthos,6
Michigan,-83.1,42.4,Liquidambar styraciflua,38
Michigan,-83.1,42.4,Platanus acerifolia,190
Michigan,-83.1,42.4,Prunus,1
Michigan,-83.1,42.4,Pyrus calleryana,70
Michigan,-83.1,42.4,Tilia cordata,113
Michigan,-83.0,42.3,Others,324
Michigan,-83.0,42.3,Acer rubrum,43
Michigan,-83.0,42.3,Gleditsia triacanthos,20
Michigan,-83.0,42.3,Liquidambar styraciflua,3
Michigan,-83.0,42.3,Platanus acerifolia,21
Michigan,-83.0,42.3,Prunus,7
Michigan,-83.0,42.3,Pyrus calleryana,20
Michigan,-83.0,42.3,Tilia cordata,4
Michigan,-83.0,42.4,Others,1446
Michigan,-83.0,42.4,Acer rubrum,101
Michigan,-83.0,42.4,Fraxinus pennsylvanica,1
Michigan,-83.0,42.4,Liquidambar styraciflua,30
Michigan,-83.0,42.4,Platanus acerifolia,137
Michigan,-83.0,42.4,Prunus,1
Michigan,-83.0,42.4,Pyrus calleryana,23
Michigan,-83.0,42.4,Tilia cordata,38
Michigan,-82.9,42.4,Others,798
Michigan,-82.9,42.4,Acer platanoides,2
Michigan,-82.9,42.4,Acer rubrum,90
Michigan,-82.9,42.4,Platanus acerifolia,65
Michigan,-82.9,42.4,Pyrus calleryana,24
Michigan,-82.9,42.4,Tilia cordata,31
Minnesota,-93.5,45.0,Others,447
Minnesota,-93.5,45.0,Acer platanoides,99
Minnesota,-93.5,45.0,Acer rubrum,8
Minnesota,-93.5,45.0,Fraxinus pennsylvanica,214
Minnesota,-93.5,45.0,Gleditsia triacanthos,39
Minnesota,-93.5,45.0,Tilia cordata,28
Minnesota,-93.4,44.9,Others,781
Minnesota,-93.4,44.9,Acer platanoides,28
Minnesota,-93.4,44.9,Acer rubrum,23
Minnesota,-93.4,44.9,Fraxinus pennsylvanica,281
Minnesota,-93.4,44.9,Gleditsia triacanthos,102
Minnesota,-93.4,44.9,Prunus,15
Minnesota,-93.4,44.9,Tilia cordata,3
Minnesota,-93.4,45.0,Others,548
Minnesota,-93.4,45.0,Acer platanoides,268
Minnesota,-93.4,45.0,Acer rubrum,13
Minnesota,-93.4,45.0,Fraxinus pennsylvanica,124
Minnesota,-93.4,45.0,Gleditsia triacanthos,35
Minnesota,-93.4,45.0,Tilia cordata,48
Minnesota,-93.4,45.1,Others,292
Minnesota,-93.4,45.1,Acer platanoides,40
Minnesota,-93.4,45.1,Acer rubrum,2
Minnesota,-93.4,45.1,Fraxinus pennsylvanica,147
Minnesota,-93.4,45.1,Gleditsia triacanthos,56
Minnesota,-93.4,45.1,Tilia cordata,42
Minnesota,-93.3,44.8,Others,632
Minnesota,-93.3,44.8,Acer platanoides,11
Minnesota,-93.3,44.8,Fraxinus pennsylvanica,79
Minnesota,-93.3,44.8,Gleditsia triacanthos,11
Minnesota,-93.3,44.9,Others,28364
Minnesota,-93.3,44.9,Acer platanoides,5326
Minnesota,-93.3,44.9,Acer rubrum,1411
Minnesota,-93.3,44.9,Fraxinus pennsylvanica,7818
Minnesota,-93.3,44.9,Gleditsia triacanthos,2618
Minnesota,-93.3,44.9,Platanus acerifolia,5
Minnesota,-93.3,44.9,Prunus,9
Minnesota,-93.3,44.9,Tilia cordata,4134
Minnesota,-93.3,45.0,Others,34266
Minnesota,-93.3,45.0,Acer platanoides,7885
Minnesota,-93.3,45.0,Acer rubrum,1624
Minnesota,-93.3,45.0,Fraxinus pennsylvanica,10270
Minnesota,-93.3,45.0,Gleditsia triacanthos,5317
Minnesota,-93.3,45.0,Prunus,35
Minnesota,-93.3,45.0,Tilia cordata,3472
Minnesota,-93.3,45.1,Others,428
Minnesota,-93.3,45.1,Acer platanoides,60
Minnesota,-93.3,45.1,Acer rubrum,7
Minnesota,-93.3,45.1,Fraxinus pennsylvanica,167
Minnesota,-93.3,45.1,Gleditsia triacanthos,77
Minnesota,-93.3,45.1,Tilia cordata,74
Minnesota,-93.3,45.2,Others,4
Minnesota,-93.3,45.2,Gleditsia triacanthos,5
Minnesota,-93.2,44.9,Others,17101
Minnesota,-93.2,44.9,Acer platanoides,3647
Minnesota,-93.2,44.9,Acer rubrum,539
Minnesota,-93.2,44.9,Fraxinus pennsylvanica,4031
Minnesota,-93.2,44.9,Gleditsia triacanthos,2374
Minnesota,-93.2,44.9,Prunus,7
Minnesota,-93.2,44.9,Tilia cordata,2287
Minnesota,-93.2,45.0,Others,8488
Minnesota,-93.2,45.0,Acer platanoides,1778
Minnesota,-93.2,45.0,Acer rubrum,428
Minnesota,-93.2,45.0,Fraxinus pennsylvanica,2879
Minnesota,-93.2,45.0,Gleditsia triacanthos,1049
Minnesota,-93.2,45.0,Prunus,4
Minnesota,-93.2,45.0,Tilia cordata,1069
Minnesota,-93.2,45.1,Others,81
Minnesota,-93.2,45.1,Acer platanoides,3
Minnesota,-93.2,45.1,Acer rubrum,1
Minnesota,-93.2,45.1,Fraxinus pennsylvanica,23
Minnesota,-93.2,45.1,Gleditsia triacanthos,6
Minnesota,-93.2,45.1,Tilia cordata,19
Missouri,-93.3,35.8,Others,25
Missouri,-93.3,35.8,Pyrus calleryana,1
Missouri,-91.4,38.6,Others,1102
Missouri,-91.4,38.6,Acer platanoides,17
Missouri,-91.4,38.6,Acer rubrum,143
Missouri,-91.4,38.6,Fraxinus pennsylvanica,119
Missouri,-91.4,38.6,Gleditsia triacanthos,38
Missouri,-91.4,38.6,Liquidambar styraciflua,39
Missouri,-91.4,38.6,Platanus acerifolia,49
Missouri,-91.4,38.6,Prunus,39
Missouri,-91.4,38.6,Pyrus calleryana,249
Missouri,-91.4,38.6,Tilia cordata,61
Missouri,-90.3,38.5,Others,359
Missouri,-90.3,38.5,Acer platanoides,5
Missouri,-90.3,38.5,Acer rubrum,36
Missouri,-90.3,38.5,Fraxinus pennsylvanica,102
Missouri,-90.3,38.5,Gleditsia triacanthos,14
Missouri,-90.3,38.5,Liquidambar styraciflua,3
Missouri,-90.3,38.5,Prunus,6
Missouri,-90.3,38.5,Pyrus calleryana,61
Missouri,-90.3,38.5,Tilia cordata,26
Missouri,-90.3,38.6,Others,19781
Missouri,-90.3,38.6,Acer platanoides,551
Missouri,-90.3,38.6,Acer rubrum,4249
Missouri,-90.3,38.6,Fraxinus pennsylvanica,2099
Missouri,-90.3,38.6,Gleditsia triacanthos,639
Missouri,-90.3,38.6,Lagerstroemia indica,9
Missouri,-90.3,38.6,Liquidambar styraciflua,1111
Missouri,-90.3,38.6,Platanus acerifolia,1349
Missouri,-90.3,38.6,Prunus,636
Missouri,-90.3,38.6,Pyrus calleryana,2352
Missouri,-90.3,38.6,Tilia cordata,1704
Missouri,-90.3,38.7,Others,4135
Missouri,-90.3,38.7,Acer platanoides,98
Missouri,-90.3,38.7,Acer rubrum,524
Missouri,-90.3,38.7,Fraxinus pennsylvanica,1232
Missouri,-90.3,38.7,Gleditsia triacanthos,280
Missouri,-90.3,38.7,Liquidambar styraciflua,179
Missouri,-90.3,38.7,Platanus acerifolia,288
Missouri,-90.3,38.7,Prunus,212
Missouri,-90.3,38.7,Pyrus calleryana,689
Missouri,-90.3,38.7,Tilia cordata,153
Missouri,-90.2,38.6,Others,15508
Missouri,-90.2,38.6,Acer platanoides,345
Missouri,-90.2,38.6,Acer rubrum,2842
Missouri,-90.2,38.6,Fraxinus pennsylvanica,2933
Missouri,-90.2,38.6,Gleditsia triacanthos,1684
Missouri,-90.2,38.6,Lagerstroemia indica,10
Missouri,-90.2,38.6,Liquidambar styraciflua,538
Missouri,-90.2,38.6,Platanus acerifolia,428
Missouri,-90.2,38.6,Prunus,737
Missouri,-90.2,38.6,Pyrus calleryana,3147
Missouri,-90.2,38.6,Tilia cordata,1444
Missouri,-90.2,38.7,Others,4715
Missouri,-90.2,38.7,Acer platanoides,111
Missouri,-90.2,38.7,Acer rubrum,781
Missouri,-90.2,38.7,Fraxinus pennsylvanica,1276
Missouri,-90.2,38.7,Gleditsia triacanthos,358
Missouri,-90.2,38.7,Lagerstroemia indica,3
Missouri,-90.2,38.7,Liquidambar styraciflua,270
Missouri,-90.2,38.7,Platanus acerifolia,244
Missouri,-90.2,38.7,Prunus,379
Missouri,-90.2,38.7,Pyrus calleryana,708
Missouri,-90.2,38.7,Tilia cordata,294
Missouri,-90.2,38.8,Others,11
Missouri,-90.2,38.8,Pyrus calleryana,3
Nevada,-115.4,36.2,Others,62
Nevada,-115.4,36.2,Gleditsia triacanthos,2
Nevada,-115.3,36.1,Others,418
Nevada,-115.3,36.2,Others,11658
Nevada,-115.3,36.2,Gleditsia triacanthos,148
Nevada,-115.3,36.2,Lagerstroemia indica,26
Nevada,-115.3,36.3,Others,5503
Nevada,-115.3,36.3,Gleditsia triacanthos,15
Nevada,-115.3,36.3,Lagerstroemia indica,27
Nevada,-115.3,36.3,Pyrus calleryana,3
Nevada,-115.2,36.1,Others,1427
Nevada,-115.2,36.2,Others,6278
Nevada,-115.2,36.2,Gleditsia triacanthos,49
Nevada,-115.2,36.2,Lagerstroemia indica,12
Nevada,-115.2,36.2,Platanus acerifolia,5
Nevada,-115.2,36.2,Pyrus calleryana,13
Nevada,-115.2,36.3,Others,647
Nevada,-115.2,36.3,Gleditsia triacanthos,1
Nevada,-115.2,36.3,Pyrus calleryana,4
Nevada,-115.1,36.1,Others,582
Nevada,-115.1,36.1,Gleditsia triacanthos,77
Nevada,-115.1,36.2,Others,4965
Nevada,-115.1,36.2,Gleditsia triacanthos,54
Nevada,-115.1,36.2,Lagerstroemia indica,12
Nevada,-115.1,36.2,Pyrus calleryana,18
New Mexico,-106.8,35.0,Others,5
New Mexico,-106.7,35.0,Others,242
New Mexico,-106.7,35.0,Fraxinus pennsylvanica,1
New Mexico,-106.7,35.0,Gleditsia triacanthos,5
New Mexico,-106.7,35.0,Platanus acerifolia,66
New Mexico,-106.7,35.0,Tilia cordata,5
New Mexico,-106.7,35.1,Others,659
New Mexico,-106.7,35.1,Fraxinus pennsylvanica,6
New Mexico,-106.7,35.1,Gleditsia triacanthos,66
New Mexico,-106.7,35.1,Platanus acerifolia,22
New Mexico,-106.7,35.1,Prunus,2
New Mexico,-106.7,35.1,Pyrus calleryana,7
New Mexico,-106.7,35.1,Tilia cordata,7
New Mexico,-106.7,35.2,Others,92
New Mexico,-106.7,35.2,Fraxinus pennsylvanica,1
New Mexico,-106.7,35.2,Gleditsia triacanthos,11
New Mexico,-106.7,35.2,Platanus acerifolia,22
New Mexico,-106.7,35.2,Pyrus calleryana,1
New Mexico,-106.6,35.1,Others,785
New Mexico,-106.6,35.1,Acer platanoides,1
New Mexico,-106.6,35.1,Fraxinus pennsylvanica,10
New Mexico,-106.6,35.1,Gleditsia triacanthos,58
New Mexico,-106.6,35.1,Platanus acerifolia,58
New Mexico,-106.6,35.1,Prunus,5
New Mexico,-106.6,35.1,Pyrus calleryana,3
New Mexico,-106.6,35.1,Tilia cordata,10
New Mexico,-106.6,35.2,Others,85
New Mexico,-106.6,35.2,Fraxinus pennsylvanica,2
New Mexico,-106.6,35.2,Gleditsia triacanthos,10
New Mexico,-106.6,35.2,Platanus acerifolia,10
New Mexico,-106.6,35.2,Prunus,10
New Mexico,-106.5,35.1,Others,159
New Mexico,-106.5,35.1,Gleditsia triacanthos,5
New Mexico,-106.5,35.1,Platanus acerifolia,5
New Mexico,-106.5,35.1,Prunus,3
New Mexico,-106.5,35.1,Pyrus calleryana,2
New Mexico,-106.5,35.1,Tilia cordata,6
New Mexico,-106.5,35.2,Others,31
New Mexico,-106.5,35.2,Gleditsia triacanthos,4
New Mexico,-106.5,35.2,Platanus acerifolia,3
New York,-78.9,42.8,Acer rubrum,8
New York,-78.9,42.8,Others,56
New York,-78.9,42.8,Gleditsia triacanthos,4
New York,-78.9,42.9,Others,20602
New York,-78.9,42.9,Acer platanoides,6120
New York,-78.9,42.9,Acer rubrum,1152
New York,-78.9,42.9,Fraxinus pennsylvanica,359
New York,-78.9,42.9,Gleditsia triacanthos,2506
New York,-78.9,42.9,Liquidambar styraciflua,57
New York,-78.9,42.9,Platanus acerifolia,763
New York,-78.9,42.9,Prunus,245
New York,-78.9,42.9,Pyrus calleryana,700
New York,-78.9,42.9,Tilia cordata,4630
New York,-78.9,43.0,Others,2201
New York,-78.9,43.0,Acer platanoides,809
New York,-78.9,43.0,Acer rubrum,341
New York,-78.9,43.0,Fraxinus pennsylvanica,78
New York,-78.9,43.0,Gleditsia triacanthos,246
New York,-78.9,43.0,Liquidambar styraciflua,4
New York,-78.9,43.0,Platanus acerifolia,21
New York,-78.9,43.0,Prunus,34
New York,-78.9,43.0,Pyrus calleryana,56
New York,-78.9,43.0,Tilia cordata,424
New York,-78.8,42.8,Others,4525
New York,-78.8,42.8,Acer platanoides,844
New York,-78.8,42.8,Acer rubrum,315
New York,-78.8,42.8,Fraxinus pennsylvanica,104
New York,-78.8,42.8,Gleditsia triacanthos,312
New York,-78.8,42.8,Liquidambar styraciflua,51
New York,-78.8,42.8,Platanus acerifolia,156
New York,-78.8,42.8,Prunus,33
New York,-78.8,42.8,Pyrus calleryana,45
New York,-78.8,42.8,Tilia cordata,599
New York,-78.8,42.9,Others,13297
New York,-78.8,42.9,Acer platanoides,5021
New York,-78.8,42.9,Acer rubrum,655
New York,-78.8,42.9,Fraxinus pennsylvanica,169
New York,-78.8,42.9,Gleditsia triacanthos,1284
New York,-78.8,42.9,Liquidambar styraciflua,84
New York,-78.8,42.9,Platanus acerifolia,901
New York,-78.8,42.9,Prunus,195
New York,-78.8,42.9,Pyrus calleryana,583
New York,-78.8,42.9,Tilia cordata,3274
New York,-78.8,43.0,Others,1775
New York,-78.8,43.0,Acer platanoides,471
New York,-78.8,43.0,Acer rubrum,130
New York,-78.8,43.0,Fraxinus pennsylvanica,8
New York,-78.8,43.0,Gleditsia triacanthos,133
New York,-78.8,43.0,Liquidambar styraciflua,18
New York,-78.8,43.0,Platanus acerifolia,56
New York,-78.8,43.0,Prunus,42
New York,-78.8,43.0,Pyrus calleryana,59
New York,-78.8,43.0,Tilia cordata,229
New York,-77.9,42.9,Acer rubrum,2
New York,-77.9,42.9,Others,4
New York,-77.7,43.1,Others,2298
New York,-77.7,43.1,Acer platanoides,532
New York,-77.7,43.1,Acer rubrum,116
New York,-77.7,43.1,Fraxinus pennsylvanica,117
New York,-77.7,43.1,Gleditsia triacanthos,258
New York,-77.7,43.1,Liquidambar styraciflua,28
New York,-77.7,43.1,Platanus acerifolia,157
New York,-77.7,43.1,Pyrus calleryana,29
New York,-77.7,43.1,Tilia cordata,173
New York,-77.7,43.2,Others,1001
New York,-77.7,43.2,Acer platanoides,535
New York,-77.7,43.2,Acer rubrum,52
New York,-77.7,43.2,Fraxinus pennsylvanica,90
New York,-77.7,43.2,Gleditsia triacanthos,224
New York,-77.7,43.2,Liquidambar styraciflua,27
New York,-77.7,43.2,Platanus acerifolia,37
New York,-77.7,43.2,Prunus,1
New York,-77.7,43.2,Pyrus calleryana,44
New York,-77.7,43.2,Tilia cordata,51
New York,-77.7,43.3,Others,258
New York,-77.7,43.3,Acer platanoides,26
New York,-77.7,43.3,Acer rubrum,3
New York,-77.7,43.3,Fraxinus pennsylvanica,31
New York,-77.7,43.3,Gleditsia triacanthos,10
New York,-77.7,43.3,Liquidambar styraciflua,5
New York,-77.7,43.3,Platanus acerifolia,29
New York,-77.7,43.3,Pyrus calleryana,6
New York,-77.7,43.3,Tilia cordata,19
New York,-77.6,42.5,Others,14
New York,-77.6,42.5,Gleditsia triacanthos,2
New York,-77.6,43.1,Others,7001
New York,-77.6,43.1,Acer platanoides,3184
New York,-77.6,43.1,Acer rubrum,466
New York,-77.6,43.1,Fraxinus pennsylvanica,745
New York,-77.6,43.1,Gleditsia triacanthos,1740
New York,-77.6,43.1,Liquidambar styraciflua,194
New York,-77.6,43.1,Platanus acerifolia,933
New York,-77.6,43.1,Prunus,7
New York,-77.6,43.1,Pyrus calleryana,82
New York,-77.6,43.1,Tilia cordata,1209
New York,-77.6,43.2,Others,13620
New York,-77.6,43.2,Acer platanoides,5725
New York,-77.6,43.2,Acer rubrum,1090
New York,-77.6,43.2,Fraxinus pennsylvanica,1355
New York,-77.6,43.2,Gleditsia triacanthos,3679
New York,-77.6,43.2,Liquidambar styraciflua,410
New York,-77.6,43.2,Platanus acerifolia,1539
New York,-77.6,43.2,Prunus,18
New York,-77.6,43.2,Pyrus calleryana,498
New York,-77.6,43.2,Tilia cordata,1676
New York,-77.6,43.3,Others,269
New York,-77.6,43.3,Acer platanoides,77
New York,-77.6,43.3,Acer rubrum,26
New York,-77.6,43.3,Fraxinus pennsylvanica,39
New York,-77.6,43.3,Gleditsia triacanthos,24
New York,-77.6,43.3,Platanus acerifolia,48
New York,-77.6,43.3,Pyrus calleryana,5
New York,-77.6,43.3,Tilia cordata,15
New York,-77.5,43.1,Others,1093
New York,-77.5,43.1,Acer platanoides,176
New York,-77.5,43.1,Acer rubrum,55
New York,-77.5,43.1,Fraxinus pennsylvanica,26
New York,-77.5,43.1,Gleditsia triacanthos,25
New York,-77.5,43.1,Platanus acerifolia,26
New York,-77.5,43.1,Prunus,1
New York,-77.5,43.1,Pyrus calleryana,1
New York,-77.5,43.1,Tilia cordata,9
New York,-77.5,43.2,Others,834
New York,-77.5,43.2,Acer platanoides,257
New York,-77.5,43.2,Acer rubrum,78
New York,-77.5,43.2,Fraxinus pennsylvanica,47
New York,-77.5,43.2,Gleditsia triacanthos,188
New York,-77.5,43.2,Liquidambar styraciflua,115
New York,-77.5,43.2,Platanus acerifolia,116
New York,-77.5,43.2,Pyrus calleryana,10
New York,-77.5,43.2,Tilia cordata,88
New York,-77.2,42.7,Acer platanoides,1
New York,-77.2,42.7,Gleditsia triacanthos,1
New York,-77.2,42.7,Others,2
New York,-77.0,42.6,Others,3
New York,-75.3,42.7,Others,16
New York,-75.3,42.7,Acer platanoides,19
New York,-74.3,40.5,Others,202
New York,-74.3,40.5,Acer platanoides,69
New York,-74.3,40.5,Acer rubrum,70
New York,-74.3,40.5,Fraxinus pennsylvanica,51
New York,-74.3,40.5,Gleditsia triacanthos,9
New York,-74.3,40.5,Liquidambar styraciflua,45
New York,-74.3,40.5,Platanus acerifolia,33
New York,-74.3,40.5,Prunus,34
New York,-74.3,40.5,Pyrus calleryana,184
New York,-74.3,40.5,Tilia cordata,11
New York,-74.3,41.8,Acer rubrum,1
New York,-74.3,41.8,Others,21
New York,-74.2,40.5,Others,9514
New York,-74.2,40.5,Acer platanoides,1927
New York,-74.2,40.5,Acer rubrum,2531
New York,-74.2,40.5,Fraxinus pennsylvanica,1062
New York,-74.2,40.5,Gleditsia triacanthos,1166
New York,-74.2,40.5,Liquidambar styraciflua,1903
New York,-74.2,40.5,Platanus acerifolia,1266
New York,-74.2,40.5,Prunus,1371
New York,-74.2,40.5,Pyrus calleryana,11483
New York,-74.2,40.5,Tilia cordata,461
New York,-74.2,40.6,Others,7533
New York,-74.2,40.6,Acer platanoides,1104
New York,-74.2,40.6,Acer rubrum,1649
New York,-74.2,40.6,Fraxinus pennsylvanica,679
New York,-74.2,40.6,Gleditsia triacanthos,1192
New York,-74.2,40.6,Liquidambar styraciflua,1053
New York,-74.2,40.6,Platanus acerifolia,1337
New York,-74.2,40.6,Prunus,772
New York,-74.2,40.6,Pyrus calleryana,3734
New York,-74.2,40.6,Tilia cordata,231
New York,-74.1,40.3,Acer platanoides,5
New York,-74.1,40.3,Others,20
New York,-74.1,40.3,Gleditsia triacanthos,1
New York,-74.1,40.3,Tilia cordata,2
New York,-74.1,40.5,Others,590
New York,-74.1,40.5,Acer platanoides,121
New York,-74.1,40.5,Acer rubrum,88
New York,-74.1,40.5,Fraxinus pennsylvanica,19
New York,-74.1,40.5,Gleditsia triacanthos,42
New York,-74.1,40.5,Liquidambar styraciflua,74
New York,-74.1,40.5,Platanus acerifolia,93
New York,-74.1,40.5,Prunus,62
New York,-74.1,40.5,Pyrus calleryana,296
New York,-74.1,40.5,Tilia cordata,19
New York,-74.1,40.6,Others,21448
New York,-74.1,40.6,Acer platanoides,2726
New York,-74.1,40.6,Acer rubrum,3035
New York,-74.1,40.6,Fraxinus pennsylvanica,584
New York,-74.1,40.6,Gleditsia triacanthos,1777
New York,-74.1,40.6,Liquidambar styraciflua,1935
New York,-74.1,40.6,Platanus acerifolia,6655
New York,-74.1,40.6,Prunus,2876
New York,-74.1,40.6,Pyrus calleryana,5362
New York,-74.1,40.6,Tilia cordata,965
New York,-74.0,40.6,Others,24085
New York,-74.0,40.6,Acer platanoides,3210
New York,-74.0,40.6,Acer rubrum,847
New York,-74.0,40.6,Fraxinus pennsylvanica,1142
New York,-74.0,40.6,Gleditsia triacanthos,4559
New York,-74.0,40.6,Liquidambar styraciflua,503
New York,-74.0,40.6,Platanus acerifolia,12528
New York,-74.0,40.6,Prunus,1567
New York,-74.0,40.6,Pyrus calleryana,3110
New York,-74.0,40.6,Tilia cordata,3038
New York,-74.0,40.7,Others,29923
New York,-74.0,40.7,Acer platanoides,1683
New York,-74.0,40.7,Acer rubrum,604
New York,-74.0,40.7,Fraxinus pennsylvanica,1302
New York,-74.0,40.7,Gleditsia triacanthos,8531
New York,-74.0,40.7,Liquidambar styraciflua,603
New York,-74.0,40.7,Platanus acerifolia,6605
New York,-74.0,40.7,Prunus,997
New York,-74.0,40.7,Pyrus calleryana,5049
New York,-74.0,40.7,Tilia cordata,3378
New York,-74.0,40.8,Others,13794
New York,-74.0,40.8,Acer platanoides,117
New York,-74.0,40.8,Acer rubrum,151
New York,-74.0,40.8,Fraxinus pennsylvanica,243
New York,-74.0,40.8,Gleditsia triacanthos,5907
New York,-74.0,40.8,Liquidambar styraciflua,77
New York,-74.0,40.8,Platanus acerifolia,1618
New York,-74.0,40.8,Prunus,406
New York,-74.0,40.8,Pyrus calleryana,3353
New York,-74.0,40.8,Tilia cordata,1475
New York,-73.9,40.6,Others,11244
New York,-73.9,40.6,Acer platanoides,2570
New York,-73.9,40.6,Acer rubrum,555
New York,-73.9,40.6,Fraxinus pennsylvanica,655
New York,-73.9,40.6,Gleditsia triacanthos,2014
New York,-73.9,40.6,Liquidambar styraciflua,296
New York,-73.9,40.6,Platanus acerifolia,10471
New York,-73.9,40.6,Prunus,1336
New York,-73.9,40.6,Pyrus calleryana,1302
New York,-73.9,40.6,Tilia cordata,1106
New York,-73.9,40.7,Others,42273
New York,-73.9,40.7,Acer platanoides,4785
New York,-73.9,40.7,Acer rubrum,1315
New York,-73.9,40.7,Fraxinus pennsylvanica,3253
New York,-73.9,40.7,Gleditsia triacanthos,11658
New York,-73.9,40.7,Liquidambar styraciflua,909
New York,-73.9,40.7,Platanus acerifolia,12940
New York,-73.9,40.7,Prunus,3897
New York,-73.9,40.7,Pyrus calleryana,5495
New York,-73.9,40.7,Tilia cordata,4896
New York,-73.9,40.8,Others,36310
New York,-73.9,40.8,Acer platanoides,2422
New York,-73.9,40.8,Acer rubrum,1334
New York,-73.9,40.8,Fraxinus pennsylvanica,1985
New York,-73.9,40.8,Gleditsia triacanthos,10096
New York,-73.9,40.8,Liquidambar styraciflua,567
New York,-73.9,40.8,Platanus acerifolia,6617
New York,-73.9,40.8,Prunus,2889
New York,-73.9,40.8,Pyrus calleryana,4864
New York,-73.9,40.8,Tilia cordata,3880
New York,-73.9,40.9,Others,17033
New York,-73.9,40.9,Acer platanoides,1519
New York,-73.9,40.9,Acer rubrum,775
New York,-73.9,40.9,Fraxinus pennsylvanica,625
New York,-73.9,40.9,Gleditsia triacanthos,3451
New York,-73.9,40.9,Liquidambar styraciflua,326
New York,-73.9,40.9,Platanus acerifolia,1979
New York,-73.9,40.9,Prunus,1299
New York,-73.9,40.9,Pyrus calleryana,1685
New York,-73.9,40.9,Tilia cordata,1430
New York,-73.8,40.6,Others,3605
New York,-73.8,40.6,Acer platanoides,205
New York,-73.8,40.6,Acer rubrum,67
New York,-73.8,40.6,Fraxinus pennsylvanica,55
New York,-73.8,40.6,Gleditsia triacanthos,806
New York,-73.8,40.6,Liquidambar styraciflua,63
New York,-73.8,40.6,Platanus acerifolia,839
New York,-73.8,40.6,Prunus,832
New York,-73.8,40.6,Pyrus calleryana,848
New York,-73.8,40.6,Tilia cordata,299
New York,-73.8,40.7,Others,38487
New York,-73.8,40.7,Acer platanoides,8243
New York,-73.8,40.7,Acer rubrum,1533
New York,-73.8,40.7,Fraxinus pennsylvanica,2068
New York,-73.8,40.7,Gleditsia triacanthos,6249
New York,-73.8,40.7,Liquidambar styraciflua,912
New York,-73.8,40.7,Platanus acerifolia,11916
New York,-73.8,40.7,Prunus,5085
New York,-73.8,40.7,Pyrus calleryana,4970
New York,-73.8,40.7,Tilia cordata,4394
New York,-73.8,40.8,Others,23592
New York,-73.8,40.8,Acer platanoides,3799
New York,-73.8,40.8,Acer rubrum,1433
New York,-73.8,40.8,Fraxinus pennsylvanica,983
New York,-73.8,40.8,Gleditsia triacanthos,2621
New York,-73.8,40.8,Liquidambar styraciflua,829
New York,-73.8,40.8,Platanus acerifolia,6227
New York,-73.8,40.8,Prunus,3218
New York,-73.8,40.8,Pyrus calleryana,3698
New York,-73.8,40.8,Tilia cordata,2087
New York,-73.8,40.9,Others,4225
New York,-73.8,40.9,Acer platanoides,634
New York,-73.8,40.9,Acer rubrum,215
New York,-73.8,40.9,Fraxinus pennsylvanica,341
New York,-73.8,40.9,Gleditsia triacanthos,995
New York,-73.8,40.9,Liquidambar styraciflua,170
New York,-73.8,40.9,Platanus acerifolia,1530
New York,-73.8,40.9,Prunus,565
New York,-73.8,40.9,Pyrus calleryana,589
